% Version:            COMSOL 5.3.1.201
% x                       y                        u (m/s)                  v (m/s)                  p (Pa)
0.9987648102295497        0.0012452580665358556    0.24706026597993325      -0.014720556527793678    3.847168029353813
0.9982537615094602        0.0010575649844946173    0.2696260425521954       -0.03466988646076482     3.2383733657018703
0.9984526717535771        0.0013096649047311855    0.2659798995881388       -0.01844126467488423     3.3710141581161692
0.9933005417365527        0.001749296816339006     0.4113868678944301       -0.06370860041454368     1.657823247560002
0.9931535773709593        0.0021211413503914862    0.4163895914883519       -0.05812234425732828     1.64473904334151
0.9978876625856965        0.0011046450366088366    0.287785476489344        -0.03699977980549167     2.901518845656686
0.9981085131655918        0.0013782276739466796    0.2838052546059386       -0.021820734283871396    3.0091694871598347
0.9974821930510819        0.0011567881202981958    0.3050631565534875       -0.03924897265589143     2.6379041336960944
0.9977267574650202        0.0014595181573417819    0.3010422429471444       -0.024703531379565807    2.724312290804267
0.9991551912394079        9.416417847568136E-4     0.20627144352202084      -0.0265184545175777      5.2232764654390875
0.9990477942736086        0.0011872034117073338    0.22690689660721694      -0.010360189685582775    4.493309126483219
0.9788487801354218        0.004042581250449837     0.5644317473318873       -0.0887155151152131      1.273216313959434
0.9791808062563201        0.0044441670442598525    0.5634102523979628       -0.08550744037413888     1.2779011158435483
0.993748813713217         0.001679852197587779     0.4026877858510319       -0.062468029750805176    1.6941570628663936
0.9935882402003339        0.002091679575060759     0.4085885309398644       -0.05580833393668159     1.6741565782800036
0.9970331767629581        0.0012145312844344851    0.3216508655057406       -0.04127889466859606     2.4267590361802336
0.9973041520447637        0.0015489122313709276    0.3175830440254508       -0.02741595574351721     2.500956862081418
0.9993997652917663        9.101897416520459E-4     0.1795701000607016       -0.023011563719958023    6.732501895367387
0.9993041928604214        0.0011359761471778816    0.20543650694598717      -0.005007325706219889    5.400952609994231
0.978268454502208         0.004133712208861854     0.5682128050155858       -0.08920760125299287     1.2539600912248963
0.9786320583495822        0.0045736935665963326    0.5670231135689812       -0.08583033151376951     1.2561250838408666
0.9942419169899761        0.0016034624814285816    0.39244028280057347      -0.06046416218391628     1.7243192488125942
0.9940683250636896        0.002057797582564968     0.39943391364399855      -0.052995895413373746    1.7231876554590888
0.9965376507531054        0.0012782555645497698    0.3373777875547794       -0.0437038905538105      2.2705507837768923
0.9968367587945117        0.0016480662216799328    0.3334854696326819       -0.030014745173593736    2.3090067921641455
0.995988835425983         0.0013488328116401968    0.35266170245394757      -0.04410954651365496     2.14495739025227
0.9963202837081504        0.0017570974159429437    0.3486809988414529       -0.03263951455683765     2.203008175934088
0.9947843351071204        0.0015194330945614346    0.37988630672126034      -0.06013443048611198     1.7671227602091246
0.9945951980450851        0.0020146203439234778    0.3885547646904464       -0.049584945331032075    1.732130351823544
0.995381                  0.001427                 0.3651419479494306       -0.05168792318827653     1.945900765104929
0.9951573746374897        0.0019514240539774145    0.3752744727371296       -0.044905623319233985    1.862212563544327
0.9957532536224378        0.0018606653935931278    0.36210878941418295      -0.03635493245916461     2.0274361258679328
0.9996205914937496        8.817916546249699E-4     0.14682000474968374      -0.018958252433685912    9.514472747817441
0.9995363531564655        0.0010912040297334081    0.18301776944631484      0.0016002364029635322    6.695874565668009
0.9776339480538397        0.004233351407010297     0.5722184443644978       -0.08986308620639509     1.2432416300797229
0.9780328480477525        0.004716241390788497     0.5709123744330932       -0.0862231845980672      1.2469658564391313
0.9998199757334599        8.561509881629789E-4     0.10770009002300908      -0.012904703733569813    17.821938476097596
0.9997473194574239        0.0010530693315074812    0.16151686021149         0.00909923481900199      8.468656519142597
0.9769402023187228        0.0043422931978206285    0.5764584663434504       -0.09052210503705123     1.2335448308856347
0.9773768068150496        0.0048710005897500365    0.575057846542041        -0.08666095425828052     1.2369942639477964
1                         8.33E-4                  0.005837459657897569     -0.0032027711921186605   -0.5996475564368975
0.9999333419175855        0.001016425191491965     0.14997566331505394      0.0019534698397216765    11.965765261048958
0.976181686552287         0.004461406097216649     0.5809410419038538       -0.0912281170692484      1.224939282281286
0.9766575501058387        0.00503744778323989      0.5794585306878887       -0.08715492737109677     1.2284322842233808
1                         6.508951255509482E-4     -0.001459178883390681    -0.013355801669269312    -13.80763918285451
1.0001773453978118        7.239189275307395E-4     0.024213971841387124     -0.03747363970613063     -12.520522077585618
0.975342606343943         0.004593170367472103     0.5857265974624617       -0.09197787699065141     1.2165307875502145
0.9758671971583704        0.005217340393000704     0.5841279841060399       -0.08770344250112373     1.2201078734594477
1                         4.4911434228582937E-4    3.153006036672739E-4     -0.005665846241404944    -9.242444509003029
1.0001763716774081        5.371113457354349E-4     0.007250917261530153     -0.01679012790072104     -9.188854958041974
0.9744103305118           0.004739569535844275     0.5908420218922469       -0.09278634995483999     1.2081280496668692
0.9749937299705589        0.005419981863040116     0.5891125929929951       -0.08827673930453267     1.2118171707205698
1                         2.255317247514694E-4     -7.894700056070581E-5    -0.0020515892335375777   -7.83739742915461
1.0001865328333153        3.3034812335648556E-4    0.004268700909059962     -0.008120349988351762    -7.821130107821722
0.9733910148150648        0.004899636937750122     0.5962179995452757       -0.09361109313290701     1.19922706662084
0.9740299841353015        0.005644579790419404     0.5944058561654194       -0.08888847736810888     1.203704643353747
1                         -2.2073390995692478E-5   -9.446726669536431E-5    0.0012724013939171865    -7.440257268369703
1.0002002256906375        1.0045752226568406E-4    0.003593182159615456     -0.0017035081841854204   -7.202110910389776
0.9722765329698979        0.005074648677487348     0.6018367139791608       -0.0945693228447632      1.1886626657322088
0.9729756060447237        0.00589033569612022      0.5999703086093681       -0.08953854823831908     1.1942924472684366
1                         -2.842830314490448E-4    3.6069641376092497E-4    0.00503550873575645      -7.902383763751305
1.0002131849822549        -1.5289116712815485E-4   0.004252599835601474     0.0051434223724886605    -7.159431493096911
0.9845719479445237        -0.0031229467627510504   0.5186028322575978       0.08375905060789228      1.3075801280905046
0.9843026562932915        -0.00316643980468352     0.5209948652026002       0.08414538921654928      1.3029351125905901
0.9844742102717694        -0.0033827971905385445   0.5201915072249808       0.08184803475133762      1.3052225284649663
0.9840333646420593        -0.0032099328466159895   0.52334795434214         0.08452543472316647      1.2982989166733692
0.984205553454195         -0.0034260149441726335   0.5225516878348113       0.08226592391757097      1.3005838483429926
0.971058                  0.005266                 0.6077375631232493       -0.09520037144057218     1.1861365852419679
0.971845111608852         0.006171726672761478     0.6057821191880532       -0.09008603900236899     1.1870758897290086
0.984841239595756         -0.0030794537208185804   0.5161705324455673       0.08336622091466396      1.3122037701156741
0.9847429405456264        -0.0033401503926149064   0.5177933146325396       0.08141752223999106      1.3098536290564855
0.9853798228982205        -0.0029924676369536413   0.5111799619691542       0.08256032587363646      1.3214726334599198
0.9851105312469883        -0.003035960678886111    0.5136964827124104       0.08296660254331782      1.3168665416145053
0.9852824660245315        -0.003253784941259824    0.5128520603455787       0.0805351901576305       1.319214467264089
0.9850124885671424        -0.0032975544421619085   0.5153477440512954       0.08097583753257372      1.3144847439497929
1                         -5.545101846820817E-4    -0.001625850565345164    0.014350761923639382     -11.297942649143328
1.0002277084680913        -4.1560045089101394E-4   0.007353992456544446     0.01516705325611383      -7.890482823141155
0.983764072990827         -0.0032534258885484595   0.5256631325440362       0.0848993583189705       1.2936610592450726
0.9839366269701957        -0.003469585500343878    0.5248770878525361       0.08267461293823197      1.2959663447793106
0.9834947813395947        -0.0032969189304809287   0.5279415844373461       0.08526734743069914      1.289013308537505
0.9836675142332876        -0.00351327441855373     0.5271672169085072       0.08307584927410834      1.2913414454080867
0.9697981598117537        0.005462837441753055     0.6136215594196339       -0.09580849638407636     1.182225835892782
0.9706271655552806        0.006454062253298803     0.6116996762401645       -0.09048890857157034     1.1835872327063035
0.9856545933955276        -0.002948089711732056    0.508567752493031        0.08213783309386176      1.32594814464768
0.9855556733645262        -0.0032125749345584004   0.5102924490309367       0.08005402943844873      1.3240107804786474
1                         -8.33E-4                 0.006248015326408745     0.003470753548601006     -0.22107073025105595
1.0002480671878788        -6.814997715499971E-4    0.027155614545747258     0.03906571253245949      -9.974440663129302
0.9832254896883624        -0.0033404119724133982   0.5301846232172701       0.08562962827990121      1.2843592110887883
0.9833986535971159        -0.0035573853835465566   0.5294208411142395       0.0834660822206764       1.286688220160312
0.968438542912817         0.005675263997635116     0.6195797323696479       -0.09681758219571655     1.1724913156615666
0.9693247647242248        0.0067498265703396084    0.6176038449547727       -0.09118413845006489     1.1763772760625937
6                         1.8888888888888884       1.005841477636332        8.395320827316866E-4     1.0000694974749347
6                         2                        1                        0                        1.0001406128570638
5.926903071245803         1.9241386771382647       1.0038632698761576       -2.169303861285828E-5    1.0001269817086025
5.888888888888877         2                        1                        0                        1.0000888014581995
0.9859553237103201        -0.0028995190407447306   0.5056533025390552       0.08166944747010826      1.3303961871467804
0.9858460316508659        -0.003176475889174971    0.5075476113762091       0.07946049606023577      1.3283588888632172
0.9997136733084702        -8.697594128766326E-4    0.1256461251253429       0.01512727515325126      13.202547105851286
0.9998678092303626        -0.001120039167962439    0.17348131681138876      -0.005545803549882746    9.084926012589472
0.9993983667250548        -9.102393444560496E-4    0.1713087565769735       0.022085534220568134     6.949095069047144
0.9995709320301732        -0.0011684746114452428   0.1866658653189208       -0.009714424959815142    6.1746512584149285
0.9829561980371302        -0.003383905014345868    0.5323932051699931       0.0859863031620005       1.2796771602948087
0.9831299533430754        -0.0036036171716532918   0.531644820529813        0.08383316438335577      1.2820186431144496
0.9669712471961693        0.005904514292914366     0.6257089759572881       -0.09776335776617417     1.1634194680065657
0.9679212620144305        0.007067790812300752     0.6237056578590954       -0.09197302025854727     1.1671866440676206
6                         1.7777777777777768       1.0113656980094352       7.376534360683723E-4     1.0000129561870679
5.9162802556027465        1.8319906085106705       1.0087340810457297       -1.1586094820067654E-4   1.0000006541210278
5.777777777777766         2                        1                        0                        1.000047032269705
5.829188724935087         1.90010330889887         1.0052743195924607       -5.6802253498790206E-5   1.000063247014445
0.9862862342649726        -0.0028460739875336817   0.5023782531896923       0.08113156880651672      1.334513484906444
0.9861650565380966        -0.003151797888556701    0.5045204810056215       0.07865156522621419      1.3335944906212498
0.9866503538425282        -0.0027872653761913304   0.4986857202451936       0.08057012070755533      1.338622026144291
0.9865180763473265        -0.003123577819835891    0.5010880505637311       0.07773416664051296      1.3371981717276569
0.9990511471172224        -9.548163584081141E-4    0.2088140492092367       0.026721204871558702     4.990161776747961
0.9992505673603584        -0.0012278655047523643   0.21199274908211543      -5.117656169842553E-4    4.963194046057207
0.9826836360237339        -0.0034279262494030984   0.5345945224680145       0.08634195086701386      1.2747996818835463
0.9828579789129118        -0.0036551185137598725   0.5338748487364374       0.0841633019314853       1.277175882152825
0.9653474831014647        0.006158211208915344     0.632157461686517        -0.09874300919882584     1.154210145621559
0.9663932711872253        0.007415008719316866     0.6300393246771451       -0.0928044527712071      1.158973995165695
6                         1.6666666666666652       1.0162949950227478       5.347218863246279E-4     1.00000853102033
5.912941703701399         1.7224696907565908       1.0139601638257523       -1.7956338776310495E-4   0.9999885909936986
5.666666666666655         2                        1                        0                        1.000046343966268
5.714842084441584         1.909655550103695        1.0048449201111032       -2.8531926068204582E-5   1.000047078617498
0.9870510151840755        -0.002722554938831333    0.49451643892452335      0.0797619912134697       1.335955109027119
0.9869058792627032        -0.0030907639869177084   0.4971990735225191       0.07669332838060682      1.3454405758543775
0.9986687844822354        -0.0010039051314211713   0.23890978652205905      0.03066593291614786      3.926830074750558
0.9988954035405844        -0.0012983858048444704   0.23744513174250007      0.006962035859408986     4.055841651971324
0.9823869666952572        -0.003475841034300691    0.5369528025152146       0.08672236547180716      1.2693745084041599
0.9825729732798454        -0.0037149802402775232   0.5361919884960988       0.084460336638753        1.2720478507461734
0.9635811851061589        0.006434177622761479     0.6387718123753393       -0.09990433217705642     1.1433048064546183
0.9647206468284186        0.007798775473126834     0.6366384927714311       -0.09366615356841294     1.149225702388826
6                         1.5555555555555536       1.0204090057036732       2.702813201586053E-4     1.0000070547567261
5.911059637942687         1.6117963400214583       1.0185082614568512       -2.8150039909913266E-4   0.999969392384452
5.555555555555545         2                        1                        0                        1.00006554092151
5.607797990456478         1.9091715097923245       1.004920376107825        -1.861263387035257E-5    1.0000626516336502
0.9874918854929121        -0.002651350388889782    0.4896689165858932       0.07950247950578106      1.3149676000329602
0.9873315812593718        -0.003052918024045004    0.49275160554132574      0.07549380918908434      1.3334754865291492
0.9982455354848181        -0.0010582430087687491   0.26487157812538126      0.033985114603383056     3.286783686474287
0.9984989611571067        -0.0013805368547815501   0.2616827525790854       0.0128782540383137       3.420058656585151
0.9977788495243162        -0.0011181574436199381   0.28803620123349233      0.03699272634210358      2.860783920571686
0.9980592973463946        -0.0014728085327669193   0.2842066688057005       0.0177403368286141       2.969172089571185
0.9820605246732674        -0.0035285643789939106   0.5395027699016997       0.0871360393753876       1.2631179597473405
0.9822644321307122        -0.003784599159553774    0.5386737707887467       0.08474253031961658      1.2662185350479334
0.9616750000000001        0.006732                 0.645563344127328        -0.10046328193939193     1.1403849612412555
0.9628896176833838        0.008218885082037884     0.6435781583743205       -0.09448329880621924     1.1416987564196723
6                         1.444444444444442        1.0235646261786773       -5.113462411833792E-5    1.000006622737565
5.910749724189241         1.5008055235216045       1.0221874396975128       -4.082592581202611E-4    0.9999546156303184
5.444444444444434         2                        1                        0                        1.0000904690635184
5.498127115088522         1.9084584470823311       1.0050004822476917       -1.6389252865121208E-5   1.0000844979039023
0.9879770000000001        -0.002573                0.4846746997998606       0.07668303439492544      1.4140793949382522
0.9877983949621176        -0.003008141928209495    0.48743818393637534      0.07373335332984397      1.3631635426622326
0.9885103537501868        -0.0024903748309745544   0.4789677681561139       0.07378618879396183      1.4744893511657706
0.9883128928258991        -0.0029681978753711424   0.4822383961426174       0.07015388022010705      1.4382551771470349
0.9972649290269031        -0.0011841359790098372   0.30921541778562156      0.03961152192521144      2.5549780698992914
0.9975741269131007        -0.001575275165096644    0.3051371742767038       0.021892977354940783     2.644063313885827
0.981701322074643         -0.003586578853682343    0.542258905103497        0.08757420753262617      1.2552446419784304
0.9819263885070888        -0.0038640015910902004   0.5413561549889555       0.08502611799529902      1.2598053565559277
0.959524126887462         0.007065480581329039     0.652855084243543        -0.10114761748574402     1.1346581744354387
0.9608672304168282        0.008678205864151536     0.6507463737476805       -0.09493772632979584     1.1370181591355857
6                         1.3333333333333304       1.0255843869622168       -4.361035291507537E-4    1.0000085330580812
5.909887664329259         1.389472415901065        1.0248339288869384       -5.675868128015879E-4    0.999940580535707
5.333333333333323         2                        1                        0                        1.0001187420239055
5.388169555230881         1.9090074189979882       1.0050083052684775       -1.5036677092731171E-5   1.0001111005783174
0.9890955836177415        -0.0023997132077863796   0.47199421568246097      0.07322499131713797      1.4691482396920943
0.9888792497338115        -0.0029242825608699324   0.47644621214812993      0.06811101407969898      1.4636228624228742
0.9966972048776321        -0.0012570219760909558   0.32873353419276585      0.042511024065391624     2.337834124010082
0.9970389624577392        -0.001687995822827439    0.32467159540285895      0.025623697155974973     2.3911198783625633
0.9813060711627914        -0.003650415457618442    0.5452202768490921       0.08807966855062915      1.2457703204723092
0.9815546545371399        -0.003951885789232628    0.5442576214808873       0.08533156209703553      1.2510077678281464
0.9571965483183826        0.007426358333615303     0.6601317754019477       -0.10227729000467296     1.1219144900828995
0.9586603878522831        0.009201429417470314     0.6579618847093897       -0.09576785915600594     1.1287162639575163
6                         1.2222222222222188       1.026239200045527        -9.016183812666441E-4    1.0000115995521432
5.9097687218093675        1.2782949430395618       1.026235999968697        -7.581617288752691E-4    0.9999282438645541
5.2222222222222126        2                        1                        0                        1.000148861624805
5.2774974892669215        1.9093807346575742       1.0050239342222047       -1.4283591270323843E-5   1.0001401650024329
0.9904423451818328        -0.0021910779411720227   0.4546271504640855       0.07043437906445113      1.5023299299219672
0.9897377352811692        -0.00230023347278483     0.46401351657924206      0.0718558580674704       1.4781810500191266
0.990181919361055         -0.0028239708661835857   0.4609967177759753       0.06356536975860193      1.488358228507482
0.9895000424639724        -0.0028769112734871477   0.46934172626988874      0.06600201364107522      1.4658928606192558
0.9960708023768357        -0.0013374412622940979   0.34709117227302433      0.04334430811328913      2.1844366629338716
0.9964488618930534        -0.0018137357464508446   0.34294428467739085      0.029082669601277148     2.2386897050676677
0.9808711542554021        -0.0037206584792779315   0.5484405791542115       0.0884953945109291       1.2294491947624075
0.9811451018687524        -0.004049424342563578    0.5474108430565444       0.08565422917264863      1.2441033186142254
0.9546321052372119        0.00782396057454202      0.6675718921075742       -0.1038791906858166      1.1045174159391604
0.9562565674153599        0.009773680039197865     0.6654767431485319       -0.09670184054154539     1.1151575614206843
5.111111111111102         2                        1                        0                        1.0001796530161582
5.166582355840023         1.9095290044714746       1.005050247429095        -1.3639824459292301E-5   1.0001711079221378
6                         1.1111111111111072       1.0253023433101722       -0.001441528433964516    1.0000075211690618
5.909575160681516         1.1668890804431291       1.0261556980288615       -9.909078391759833E-4    0.999915166668449
6                         0.9999999999999956       1.0224288713520426       -0.002082121216455448    1.000011783997925
5.909610717823074         1.0556587707906486       1.0243194807811073       -0.001257434168161869    0.9999013643194082
0.995381                  -0.001426                0.3623267638240266       0.05126637105628921      1.940801584109827
0.9958008872861277        -0.001960283783363317    0.3593256222197856       0.03310611110304145      2.0404836656142518
0.9946343580537359        -0.0015416669789795824   0.38049101710343464      0.06017997979777387      1.778670926979902
0.9950890147246944        -0.002126702884855151    0.3761155299066549       0.041369982605282025     1.854636596399568
0.9912155430556895        -0.00207129701716965     0.44357274107272704      0.06871964431562598      1.5345732073957814
0.9909256449444137        -0.00275540100413341     0.4512177481684743       0.06080060150005368      1.515513520805681
0.9920419422862337        -0.001943274337883552    0.43073074948448425      0.06670614141454571      1.5763790466123153
0.9917322881930901        -0.002675682404500547    0.439775666269102        0.05755443705033869      1.5530524453833368
0.9938150939769311        -0.0016685843069232675   0.3984932496023299       0.06142000369681921      1.6943116491167152
0.9943110513401833        -0.0022994746755140715   0.39443547846451826      0.04576854349633644      1.7188995352171201
0.9929205618763595        -0.001807161875717946    0.415686337118576        0.06447583144377332      1.6332611520208815
0.9934791382766583        -0.002456392560804206    0.41104254442859517      0.04965962072566635      1.6633263330785095
0.9925897249625505        -0.002586214769766355    0.4265307681632909       0.05369918023094734      1.5990601283761645
0.9803925906122546        -0.0037979508442789237   0.5518292636658207       0.08944891929702715      1.1917589362418655
0.9806938337998206        -0.0041564449153919086   0.5508637354159892       0.08600331977595894      1.2207508426102311
0.951852                  0.008255                 0.6752032037145576       -0.10320087441348667     1.1115137589255806
0.9536341443948841        0.010400014904324248     0.6736137295403176       -0.09732851396580267     1.1080080735130127
4.999999999999991         2                        1                        0                        1.0002099189805111
5.055538481729797         1.9095748803059722       1.0050822552064196       -1.3711153314063339E-5   1.0002018807441406
6                         0.888888888888884        1.017315695662563        -0.002802551221295338    1.0000182555852595
5.909614552683306         0.9445035358538769       1.0203841334109096       -0.0015632659700538438   0.9998964368079922
6                         0.7777777777777724       1.009773224678246        -0.0035415187591389496   1.0000214438446902
5.90960327573402          0.8333686257872959       1.0140691960550432       -0.0018913768792971873   0.9999045756612018
0.9798660000000001        -0.003883                0.5555543659663523       0.08848685624886828      1.259815774264054
0.980197480651015         -0.004272169699157833    0.5549224795222659       0.08612024684657978      1.2247847968856973
0.9487570396193266        0.008720858872026949     0.6837075241720072       -0.10235402161192951     1.1105963735277828
0.9507722960938283        0.011098745172312338     0.6817660416718762       -0.09625136237033725     1.1120622582722446
4.88888888888888          2                        1                        0                        1.0002391943107907
